customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
136249,0,58,female,single,graduate,0,salaried,48559.0,lower-middle,$40k - $60k,tier 3,south,affluent,39,dsa,savings only,4,savings,blue,9291.61,0,0,1,1,16515.0,19290.0,13.92,6,439.17,4,14,3,10,112,5270,78,0.859,1.0,4297.0,1233,1,0,1,1,0,0,0,0,1,0,5530.0,3817.0,0.223,0,1,112525.0,3407.0,0,78.4,0,23,12,0.871,19,1,3.9,1,65.8,1,0.366,1,2,0,3,2,11,0,0,3.5,55,3,0,1,0,0,0,56,0,low,positive,3879,0.197,0.199,50365.0,35,0.8419,60.9
136250,0,35,female,single,high school,1,business owner,23810.0,low,less than $40k,tier 2,east,mass,26,mobile app,multi-product,3,savings,blue,4781.74,0,2,52,1,12395.0,16849.0,9.62,6,377.5,2,19,7,6,91,4530,72,0.56,0.846,356.0,1833,1,0,1,1,0,0,0,0,0,1,2189.0,2141.0,0.837,1,2,26181.0,931.0,0,41.9,0,29,10,0.941,15,0,3.7,1,73.1,1,0.828,1,2,0,2,2,3,2,0,3.4,17,5,1,1,0,0,0,9,1,low,positive,1835,0.789,0.608,38648.0,39,0.4692,68.2
136251,0,44,male,married,uneducated,3,salaried,101405.0,upper-middle,$80k - $120k,tier 2,north,hni,39,dsa,premium,5,savings,silver,24038.27,1,1,10,1,19703.0,20116.0,0.99,5,284.67,4,12,11,2,85,3416,70,0.646,0.707,22381.5,1461,1,1,1,0,1,0,1,0,1,1,23589.5,1481.0,0.042,0,1,41895.0,1012.0,2,39.0,1,18,13,0.862,1,0,4.6,1,62.2,1,0.402,2,10,0,0,2,6,1,0,3.1,50,4,0,3,1,0,0,7,0,low,positive,9230,0.074,0.05,56870.0,31,0.1198,59.5
136252,0,48,female,single,college,4,salaried,23613.0,low,less than $40k,tier 1,central,affluent,38,branch,multi-product,4,current,blue,8888.02,1,1,14,1,26993.0,37594.0,7.64,5,273.08,5,14,13,9,111,3277,67,0.78,0.558,3389.0,1505,1,1,1,1,0,0,1,1,1,0,4894.0,2070.0,0.308,1,1,47040.0,2033.0,0,33.3,0,20,12,0.878,7,1,3.9,0,52.2,1,0.637,0,0,0,3,3,5,1,0,2.2,81,7,0,2,1,0,0,56,1,not aware,positive,1812,0.279,0.209,77790.0,32,1.0332,47.0
136253,0,42,male,married,high school,4,retired,139528.0,high,$120k +,tier 2,central,hni,30,online,multi-product,6,savings,gold,18310.75,1,0,70,1,37807.5,40125.5,-5.08,6,297.83,3,12,15,15,78,3574,75,0.848,0.923,22381.5,1045,0,0,1,0,0,0,1,1,1,1,23589.5,1627.0,0.03,1,2,0.0,0.0,0,36.1,0,20,14,0.933,14,1,3.9,0,57.2,1,0.529,4,1,0,4,4,8,1,0,4.2,86,2,0,4,0,0,0,12,0,low,positive,11261,0.06,0.049,180607.0,34,0.0,50.0
136254,0,56,male,married,graduate,1,self-employed,71502.0,middle,$60k - $80k,tier 2,central,mass,36,dsa,multi-product,3,savings,blue,22540.85,1,0,14,1,17622.0,19196.0,-5.71,3,154.17,12,19,7,13,87,1850,44,0.826,0.571,13150.0,1974,1,1,1,0,1,1,1,1,0,0,15124.0,1051.0,0.131,1,0,67120.0,1449.0,0,91.8,1,17,10,0.765,7,1,3.9,1,59.9,1,0.303,0,0,0,3,3,4,1,0,2.7,40,7,0,1,0,0,0,93,0,medium,neutral,6216,0.124,0.254,56243.0,27,0.2432,51.4
136255,0,50,female,married,graduate,1,homemaker,52521.0,middle,$40k - $60k,tier 2,north,mass,36,referral,multi-product,5,savings,blue,16627.59,0,0,1,0,6531.0,8057.0,-5.34,5,371.33,2,7,10,11,53,4456,70,0.995,0.522,753.0,1807,1,1,1,0,0,0,0,0,1,1,2560.0,2688.0,0.706,1,1,0.0,0.0,0,29.8,0,13,10,0.933,7,1,3.9,1,63.6,1,0.353,2,1,0,2,3,0,3,0,3.7,66,1,0,3,0,0,0,1,0,low,positive,4695,0.664,0.648,19898.0,23,0.0,60.1
136256,0,41,female,married,high school,3,retired,18000.0,low,unknown,tier 2,north,mass,31,mobile app,lending,4,salary,blue,5570.38,1,3,3,0,37807.5,40125.5,-10.23,7,436.5,5,15,9,6,190,5238,84,0.719,0.826,2861.0,1878,1,0,1,0,0,0,1,0,0,0,4739.0,3727.0,0.396,0,1,0.0,0.0,0,40.3,0,22,14,0.857,16,1,3.9,1,63.6,1,0.716,2,1,0,4,3,0,1,0,3.8,79,2,0,2,0,0,0,217,0,low,positive,1042,0.33,0.355,154677.0,36,0.0,60.1
136257,0,56,female,married,post-graduate,0,self-employed,20979.0,low,less than $40k,tier 2,east,mass,51,branch,premium,4,savings,blue,6813.16,1,3,15,0,9083.0,8277.0,9.08,6,451.33,8,15,8,5,72,5416,76,0.777,0.9,2739.0,878,0,0,1,0,0,0,1,0,0,1,3617.0,3724.0,0.243,0,1,0.0,0.0,0,54.6,0,27,9,0.778,15,0,4.1,1,66.0,1,0.065,2,1,0,2,3,0,2,0,2.6,33,3,0,1,2,0,0,1,0,not aware,positive,1527,0.244,0.288,27503.0,36,0.0,63.6
136258,0,56,female,married,college,2,self-employed,19439.0,low,less than $40k,tier 2,west,affluent,36,online,savings only,6,current,blue,6920.72,1,2,89,0,12288.0,16030.0,13.27,3,142.25,8,12,3,4,48,1707,42,0.816,1.211,1746.0,1035,1,0,1,0,0,1,0,0,1,0,2781.0,744.0,0.372,1,0,14441.0,342.0,0,29.9,0,26,7,0.704,12,1,4.8,0,46.1,1,0.215,1,5,0,9,2,0,2,0,3.4,17,7,0,3,1,0,0,4,0,medium,neutral,1370,0.301,0.353,35501.0,33,0.2111,41.6
136259,0,30,female,married,uneducated,1,business owner,63791.0,middle,unknown,tier 1,east,affluent,13,online,multi-product,5,savings,blue,6742.28,1,0,24,1,10344.0,13282.0,0.36,2,214.33,6,13,6,7,80,2572,35,1.246,0.591,3099.0,917,1,1,1,0,1,1,1,0,1,0,4016.0,1470.0,0.228,1,0,84604.0,2033.0,0,31.0,0,20,12,0.812,1,1,4.7,1,61.7,1,0.656,3,1,0,5,2,5,3,0,1.6,31,3,0,4,0,0,0,1,0,not aware,positive,5461,0.151,0.273,30531.0,32,0.3824,55.8
136260,0,35,male,single,doctorate,3,salaried,50888.0,middle,$40k - $60k,tier 1,north,affluent,23,online,savings only,4,savings,blue,6484.84,1,0,175,0,20420.0,18383.0,5.06,5,180.58,2,16,11,9,102,2167,65,0.682,0.512,603.0,1545,0,0,1,1,0,0,0,0,0,0,2148.0,1169.0,0.719,1,0,58432.0,2799.0,1,15.7,0,20,8,0.947,14,1,3.9,1,69.6,1,0.685,0,0,0,0,2,0,1,0,5.0,68,5,1,1,3,0,0,65,0,medium,positive,4349,0.682,0.679,58893.0,28,0.66,60.3
136261,0,34,female,single,graduate,1,salaried,19680.0,low,less than $40k,tier 2,east,affluent,28,dsa,investment,4,current,gold,3508.92,0,0,62,1,37807.5,40125.5,5.48,5,193.92,3,16,10,3,91,2327,65,1.494,0.806,15987.0,0,1,0,1,0,0,0,0,0,1,0,15987.0,1018.0,0.0,1,0,0.0,0.0,0,22.4,0,13,10,0.906,6,1,4.6,1,60.9,1,0.222,1,3,0,3,2,1,2,0,4.7,34,1,0,1,1,1,0,15,0,low,positive,1394,0.008,0.0,150722.0,23,0.0,53.2
136262,0,53,female,married,uneducated,3,self-employed,28742.0,low,less than $40k,tier 1,east,hni,42,online,savings only,3,savings,blue,10112.24,0,0,22,0,6509.0,8588.0,-0.05,2,99.75,6,7,7,9,75,1197,25,1.06,1.083,1266.0,1507,1,0,1,0,0,0,0,0,0,1,2773.0,511.0,0.543,0,1,0.0,0.0,0,1.0,0,25,10,0.793,29,1,3.9,1,61.7,1,0.271,1,5,0,5,4,0,2,0,4.0,19,4,0,5,2,0,0,10,0,low,positive,2427,0.515,0.477,19721.0,35,0.0,57.7
136263,0,52,female,single,high school,2,retired,32866.0,lower-middle,less than $40k,tier 1,west,affluent,45,branch,savings only,1,salary,blue,10070.15,1,1,2,1,8756.0,11971.0,5.41,6,494.83,5,17,7,10,36,5938,83,0.856,0.694,4209.0,0,1,0,1,0,0,0,1,0,0,0,4209.0,4419.0,0.0,0,2,0.0,0.0,0,45.4,0,24,17,0.872,18,0,3.9,0,54.3,1,0.517,1,3,0,2,1,6,2,0,4.6,45,5,0,1,2,0,0,15,0,low,positive,2979,0.0,0.065,25714.0,41,0.0,51.9
136264,0,33,female,single,graduate,1,salaried,53615.0,middle,$40k - $60k,tier 3,north,mass,18,mobile app,multi-product,2,savings,blue,8327.73,0,1,6,0,7693.0,7011.0,12.25,7,402.75,5,19,12,10,84,4833,85,0.735,0.667,989.0,2054,1,0,1,0,0,0,0,0,1,0,3043.0,2379.0,0.675,1,1,0.0,0.0,0,65.3,0,11,8,0.891,10,1,3.9,0,50.4,1,0.787,1,4,0,3,3,0,1,0,2.8,7,2,0,1,0,0,0,101,0,high,positive,4933,0.666,0.694,23712.0,19,0.0,38.9
136265,0,32,male,single,high school,1,self-employed,80805.0,upper-middle,$80k - $120k,tier 3,west,affluent,26,branch,savings only,2,savings,blue,20205.1,1,1,37,0,11280.0,8969.0,13.53,7,720.325,5,17,10,13,91,8644,93,0.756,0.603,5277.0,1130,1,0,1,1,0,0,0,1,0,0,6407.0,4931.5,0.176,0,0,96055.0,3193.0,0,47.6,1,19,16,0.889,17,2,4.9,1,65.6,1,0.168,1,3,0,4,2,0,1,0,3.6,72,4,0,3,3,1,0,6,1,low,positive,5357,0.116,0.116,34107.0,35,0.4742,57.5
136266,0,49,female,married,unknown,3,business owner,25307.0,low,less than $40k,tier 2,south,hni,36,referral,savings only,3,savings,blue,7787.01,1,1,26,1,11865.0,10024.0,11.13,6,379.42,4,13,12,7,67,4553,78,1.044,1.167,1438.3,0,1,1,1,0,1,0,0,1,1,1,1438.0,1510.0,0.0,1,2,24667.0,814.0,0,33.8,0,23,7,0.889,17,2,4.5,0,52.3,1,0.617,3,5,0,0,3,3,1,0,1.8,23,2,0,1,0,0,0,62,1,low,negative,2007,0.0,0.032,34775.0,30,0.386,50.1
136267,0,45,male,married,high school,3,salaried,31831.0,lower-middle,less than $40k,tier 2,south,mass,33,branch,multi-product,6,salary,blue,6167.88,1,1,39,0,8433.0,7136.0,2.6,3,104.0,2,11,9,8,155,1248,37,0.822,0.85,6287.0,1430,1,0,1,0,1,0,1,0,0,0,7717.0,719.0,0.185,1,0,142551.0,6324.0,0,17.7,0,20,15,0.933,15,0,3.9,1,65.7,1,0.842,3,9,0,0,0,0,4,0,3.0,92,5,0,5,1,0,0,36,0,medium,positive,2836,0.18,0.178,24150.0,35,2.3841,60.8
136268,0,47,female,single,uneducated,3,salaried,47458.0,lower-middle,unknown,tier 3,north,affluent,35,branch,savings only,1,savings,blue,10230.34,1,2,285,0,15015.0,19597.0,-13.72,7,445.58,4,15,9,10,146,5347,87,0.714,0.74,547.0,1899,1,0,1,1,0,0,1,1,1,0,2446.0,2568.0,0.776,1,1,7104.0,225.0,0,58.8,0,19,8,0.895,6,0,4.4,1,65.9,1,0.625,2,1,0,3,3,0,2,0,4.9,40,5,0,5,0,0,0,87,0,not aware,positive,3598,0.738,0.713,48728.0,27,0.0569,59.3
136269,0,50,male,married,unknown,2,self-employed,67270.0,middle,$60k - $80k,tier 1,central,mass,32,branch,lending,1,savings,blue,19855.17,0,2,5,0,16372.0,15802.0,5.5,8,598.33,6,13,6,8,80,7180,96,0.705,0.548,9582.0,1970,1,1,1,0,1,0,0,1,0,0,11552.0,2970.0,0.171,1,1,58671.0,1909.0,0,45.4,0,20,8,0.818,3,2,4.7,1,57.6,1,0.375,1,3,0,5,1,0,2,0,5.0,21,2,0,4,1,0,0,19,0,low,positive,5165,0.092,0.405,47843.0,28,0.3405,52.9
136270,0,34,female,single,post-graduate,2,self-employed,33800.0,lower-middle,less than $40k,tier 2,south,mass,29,online,lending,2,savings,blue,5576.06,1,1,28,0,7295.0,7543.0,-13.66,6,403.08,7,18,13,9,112,4837,74,0.938,0.542,612.0,1897,1,1,1,0,0,0,0,1,1,0,2509.0,2634.0,0.756,1,0,0.0,0.0,0,1.0,0,13,12,0.851,24,2,3.1,1,56.4,1,0.246,2,3,0,2,3,0,4,0,4.4,59,7,1,4,1,0,0,20,1,low,positive,3111,0.672,0.618,21942.0,25,0.0,48.7
136271,0,47,male,married,college,3,salaried,69868.0,middle,$60k - $80k,tier 1,north,affluent,36,mobile app,multi-product,5,savings,blue,10509.59,1,1,29,1,12390.0,9063.0,12.61,7,412.33,8,20,11,3,50,4948,85,0.971,0.848,2384.0,1900,1,0,1,0,1,0,1,0,1,0,4284.0,2836.0,0.444,0,1,62098.0,2856.0,0,12.9,1,22,10,0.81,14,2,3.9,1,63.7,1,0.778,0,0,0,3,3,9,1,0,3.7,69,5,0,1,0,0,0,1,1,not aware,positive,5800,0.426,0.293,37620.0,32,0.4905,60.2
136272,0,55,female,single,college,2,self-employed,24672.0,low,less than $40k,tier 1,east,affluent,36,dsa,lending,5,current,blue,6368.81,1,2,13,1,21836.0,16379.0,0.19,5,283.58,4,16,8,9,79,3403,68,0.589,0.417,4827.0,892,1,0,1,0,1,0,0,0,1,0,5719.0,2036.0,0.156,1,1,124597.0,3680.0,1,33.2,0,21,13,0.892,13,1,3.9,1,64.7,1,0.435,3,1,0,5,3,5,1,0,3.0,87,3,0,2,2,0,0,17,0,high,neutral,1933,0.168,0.15,64533.0,34,1.7899,65.3
136273,1,56,male,single,high school,2,salaried,144555.5,high,$120k +,tier 3,east,hni,46,branch,lending,2,savings,blue,36619.935,0,0,78,1,4840.0,6264.0,23.86,3,182.08,2,11,4,3,121,2185,41,0.598,0.864,7327.0,0,1,0,1,0,1,0,0,1,1,0,7327.0,1613.0,0.0,0,2,22342.0,933.0,1,53.2,0,11,7,0.9,6,2,2.9,0,48.9,1,0.294,1,2,0,3,4,3,6,0,2.8,-15,5,0,0,0,1,1,12,0,high,neutral,14080,0.0,0.06,14440.0,18,0.0711,36.2
136274,0,39,female,divorced,graduate,0,salaried,38110.0,lower-middle,less than $40k,tier 2,south,hni,32,online,multi-product,2,current,blue,6858.37,0,1,20,1,31571.0,34175.0,3.07,5,365.5,5,16,3,4,63,4386,64,1.155,0.778,637.3,801,1,1,1,0,0,0,0,1,0,1,1438.0,1510.0,0.557,1,0,0.0,0.0,0,4.5,0,17,10,0.821,10,1,3.9,1,58.2,1,0.094,2,6,0,1,1,4,1,0,2.2,66,8,2,3,0,0,0,119,0,not aware,neutral,3754,0.513,0.432,95603.0,27,0.0,59.3
136275,0,40,male,married,unknown,3,salaried,64008.0,middle,$60k - $80k,tier 2,north,affluent,27,online,savings only,6,salary,blue,9307.32,1,1,8,0,7783.0,9218.0,-14.68,3,185.75,6,14,8,9,81,2229,37,0.561,0.762,6714.0,2312,1,0,1,0,1,0,0,1,1,0,9026.0,1518.0,0.256,1,1,30681.0,1403.0,0,55.9,0,18,15,0.838,9,1,3.9,1,59.8,1,0.266,0,0,0,4,4,0,1,0,3.0,65,1,0,3,0,0,0,29,0,high,negative,4414,0.276,0.37,22851.0,33,0.263,52.1
136276,0,41,female,married,graduate,4,salaried,79840.0,middle,unknown,tier 2,east,hni,30,mobile app,multi-product,3,savings,blue,17627.26,0,0,24,1,6181.0,7712.0,-11.7,4,147.33,4,13,17,8,48,1768,56,0.496,0.556,3513.0,1904,1,0,1,0,1,0,0,1,0,1,5417.0,721.0,0.351,1,1,20439.0,952.0,0,35.1,0,18,7,0.905,20,1,3.1,0,53.2,1,0.295,2,3,0,4,2,8,1,0,5.0,32,5,0,1,0,0,0,4,0,low,positive,7604,0.323,0.37,18729.0,25,0.1431,42.9
136277,1,32,female,married,unknown,0,self-employed,18000.0,low,less than $40k,tier 1,central,affluent,36,online,multi-product,5,current,blue,1926.18,0,0,230,0,2059.0,1928.0,14.48,3,205.33,2,12,6,4,109,2464,37,0.569,0.321,1438.3,0,1,0,1,0,0,0,0,0,1,0,1438.0,1243.0,0.0,0,3,0.0,0.0,0,32.7,0,15,10,0.917,98,4,3.9,0,53.1,1,0.145,2,2,0,0,3,0,2,0,4.4,69,6,0,2,1,1,0,233,0,high,neutral,1121,0.0,0.0,6045.0,25,0.0,42.3
136278,0,49,female,single,graduate,4,salaried,18637.0,low,less than $40k,tier 2,east,affluent,40,online,multi-product,4,savings,blue,7223.85,1,0,11,1,25742.0,28945.0,8.15,6,389.83,5,14,7,6,68,4678,74,0.791,0.644,1026.0,1686,1,0,1,0,0,0,0,0,1,1,2712.0,2528.0,0.622,0,1,0.0,0.0,0,19.5,0,25,18,0.844,75,1,2.7,1,63.4,1,0.406,0,0,0,4,2,4,2,0,3.9,95,6,1,4,2,0,0,6,0,high,positive,1291,0.632,0.535,75621.0,43,0.0,58.0
136279,0,45,female,married,uneducated,5,retired,18000.0,low,less than $40k,tier 2,north,affluent,33,online,multi-product,3,savings,blue,5123.3,0,3,16,0,14675.0,19048.0,13.34,5,403.17,6,11,10,8,51,4838,71,0.724,0.972,1180.0,650,0,0,1,1,0,1,1,0,0,0,1830.0,1922.0,0.355,1,0,103765.0,3501.0,0,11.7,1,9,7,0.829,16,2,2.1,1,54.7,1,0.614,0,0,0,4,3,0,0,0,2.8,100,3,0,4,1,0,0,42,0,medium,positive,1151,0.312,0.383,44364.0,16,2.334,50.2
136280,0,36,male,single,unknown,1,salaried,25601.0,low,less than $40k,tier 1,central,mass,23,referral,multi-product,4,savings,blue,3361.6,0,2,17,1,24878.0,19769.0,-9.49,4,182.17,3,18,8,6,91,2186,59,0.851,0.686,510.3,928,1,1,1,1,1,0,0,0,1,0,1438.0,1510.0,0.645,0,1,46458.0,1202.0,1,31.7,0,25,16,0.914,21,1,2.0,1,70.6,1,0.601,0,0,0,1,1,3,3,0,2.5,79,3,0,3,0,1,1,1,0,not aware,positive,2041,0.562,0.543,72378.0,41,0.5634,63.1
136281,0,41,male,married,graduate,2,salaried,71039.0,middle,$60k - $80k,tier 2,west,affluent,31,branch,investment,2,savings,silver,21733.8,1,1,1,1,8307.0,7791.0,5.82,7,640.42,6,11,6,8,99,7685,92,0.868,0.533,22381.5,2192,1,0,1,0,0,0,0,0,0,0,23589.5,4543.0,0.07,1,2,0.0,0.0,0,28.7,0,23,15,0.806,21,1,3.9,0,55.9,1,0.75,1,1,0,5,3,8,0,0,3.7,18,6,1,2,1,1,0,36,0,not aware,neutral,6097,0.036,0.15,24463.0,38,0.0,41.3
136282,0,39,female,married,unknown,1,salaried,52302.0,middle,$40k - $60k,tier 2,west,affluent,36,referral,investment,2,savings,blue,14255.6,1,1,4,1,9841.0,13552.0,-0.11,7,720.325,6,14,13,10,48,8644,88,0.907,0.725,8646.0,2184,0,1,1,0,1,0,1,1,0,0,10830.0,4931.5,0.202,1,0,65772.0,1715.0,0,1.0,1,30,9,0.86,18,1,2.7,1,70.4,1,0.423,1,6,0,2,3,5,2,0,4.3,-20,2,0,5,3,0,0,125,0,low,positive,4647,0.205,0.162,30160.0,39,0.3935,71.3
136283,0,35,male,single,graduate,3,self-employed,106265.0,upper-middle,$80k - $120k,tier 1,central,hni,24,mobile app,lending,4,current,blue,13039.49,1,2,51,0,37807.5,40125.5,-12.17,5,203.92,6,14,10,8,47,2447,64,1.373,1.0,22381.5,864,1,1,1,0,1,0,1,1,1,0,23561.0,1851.0,0.037,1,1,59300.0,2381.0,1,44.2,1,17,12,0.842,25,1,3.9,1,63.7,1,0.089,1,5,0,1,2,0,1,0,4.1,85,3,0,4,0,0,0,8,0,low,positive,10292,0.05,0.092,234901.0,29,0.2689,59.4
136284,0,38,male,married,graduate,3,salaried,95845.0,upper-middle,$80k - $120k,tier 1,west,affluent,19,branch,multi-product,5,salary,blue,8145.06,1,0,76,1,6861.0,8722.0,0.86,5,299.58,4,13,17,9,80,3595,65,0.705,0.857,403.0,1115,0,0,1,0,0,0,0,1,1,0,1518.0,1594.0,0.735,0,1,0.0,0.0,0,74.9,0,21,11,0.907,39,1,3.9,0,54.1,1,0.763,2,3,0,1,2,6,3,0,2.4,68,3,0,2,0,0,0,7,0,low,neutral,8084,0.719,0.587,20667.0,32,0.0,51.3
136285,0,29,female,single,graduate,1,retired,50708.0,middle,unknown,tier 1,east,mass,36,online,multi-product,5,savings,blue,10031.3,1,3,5,0,1686.0,2218.0,-0.83,7,354.42,9,17,11,7,64,4253,84,0.657,0.75,12441.0,1172,1,1,1,0,0,0,1,1,1,1,13613.0,1956.0,0.086,0,2,0.0,0.0,0,27.4,0,18,8,0.795,9,1,3.9,1,62.6,1,0.57,1,3,0,3,3,0,1,0,4.6,32,5,0,3,1,0,0,34,0,not aware,neutral,3943,0.09,0.15,5113.0,26,0.0,48.9
136286,0,42,male,unknown,high school,4,business owner,119034.0,upper-middle,$80k - $120k,tier 2,west,hni,37,mobile app,savings only,5,savings,gold,31652.62,0,2,28,1,6784.0,7104.0,10.03,2,127.83,4,18,5,7,54,1534,30,1.314,0.875,22381.5,1797,0,0,1,0,0,0,1,0,0,0,23589.5,931.0,0.052,1,2,0.0,0.0,0,51.1,0,11,12,0.882,11,0,3.9,1,54.0,1,0.319,1,3,0,2,2,11,1,0,2.4,-1,6,0,1,0,0,0,14,0,low,neutral,13353,0.057,0.0,20763.0,23,0.0,53.3
136287,0,33,female,married,graduate,2,business owner,28527.0,low,less than $40k,tier 1,west,affluent,24,online,investment,1,savings,blue,3469.56,0,3,57,1,9235.0,12554.0,1.64,7,720.325,11,12,12,8,107,8644,92,0.767,0.84,3731.0,0,0,0,1,0,0,0,1,1,0,0,3731.0,3918.0,0.0,1,2,0.0,0.0,0,81.7,0,15,13,0.744,6,2,3.9,1,57.1,1,0.674,2,1,0,2,2,9,1,0,2.8,41,2,0,3,3,0,0,17,0,not aware,positive,2400,0.015,0.052,29017.0,28,0.0,47.6
136288,0,38,male,married,unknown,5,business owner,104704.0,upper-middle,$80k - $120k,tier 1,south,hni,26,online,multi-product,5,current,blue,16858.33,1,1,38,1,6771.0,8870.0,-9.26,9,720.325,4,18,13,4,38,8644,115,0.682,0.855,15267.0,766,1,0,1,0,0,0,0,1,0,1,16033.0,4931.5,0.048,1,0,0.0,0.0,0,51.8,0,20,13,0.897,15,0,5.0,0,55.5,1,0.487,1,1,0,2,2,8,2,0,2.7,0,4,0,1,1,0,0,66,1,medium,positive,9945,0.092,0.09,20016.0,33,0.0,44.2
136289,0,47,male,married,uneducated,1,business owner,43053.0,lower-middle,$40k - $60k,tier 1,west,mass,36,online,multi-product,3,current,blue,12200.17,1,3,80,0,11536.0,15130.0,0.55,6,296.17,3,22,11,7,70,3554,82,0.659,0.822,6031.0,2137,1,1,1,1,1,0,1,1,1,1,8168.0,1808.0,0.262,1,0,129238.0,5722.0,1,29.2,0,26,7,0.93,16,2,3.9,1,70.8,1,0.751,2,3,0,3,3,0,1,0,5.0,99,1,0,3,0,0,0,118,0,high,positive,2870,0.245,0.151,34474.0,33,1.5949,61.8
136290,0,42,female,single,graduate,2,retired,29241.0,low,less than $40k,tier 1,east,affluent,31,branch,investment,2,salary,blue,8923.44,1,1,164,0,7928.0,5693.0,-4.36,5,339.0,4,16,3,11,42,4068,61,0.797,0.694,3659.0,0,1,0,1,0,0,0,1,1,1,0,3659.0,2061.0,0.0,1,2,0.0,0.0,0,1.0,0,16,4,0.882,20,0,3.9,0,51.3,1,0.391,2,1,0,3,1,0,3,0,4.2,43,4,0,3,1,0,0,11,1,not aware,positive,2491,0.015,0.082,24558.0,20,0.0,38.7
136291,0,43,female,single,unknown,3,salaried,49123.0,lower-middle,$40k - $60k,tier 1,central,mass,34,online,investment,5,savings,blue,11378.12,0,0,123,0,13009.0,17198.0,-6.59,6,347.58,6,22,8,7,91,4171,80,0.586,0.818,1490.0,1166,0,0,1,1,0,0,0,0,0,0,2656.0,1953.0,0.439,1,1,110487.0,3120.0,0,31.1,0,25,11,0.86,9,1,4.4,1,64.9,1,0.213,2,1,0,2,4,0,3,0,4.1,18,6,1,0,3,0,0,3,0,medium,positive,3990,0.378,0.372,38870.0,36,0.7622,65.5
136292,0,50,male,divorced,uneducated,0,salaried,70172.0,middle,$60k - $80k,tier 2,south,hni,39,dsa,multi-product,6,current,blue,24146.04,1,1,24,1,27787.0,34709.0,-9.33,4,270.0,3,17,7,8,92,3240,54,0.557,0.588,8453.0,1021,1,1,1,0,0,0,0,1,1,1,9474.0,1649.0,0.108,1,0,0.0,0.0,0,41.1,0,19,5,0.914,9,1,3.9,0,50.8,1,0.612,2,1,0,3,3,4,2,0,3.9,-3,4,1,1,0,0,0,21,1,medium,neutral,5877,0.05,0.185,87132.0,24,0.0,43.7
136293,0,42,female,single,college,4,business owner,47559.0,lower-middle,unknown,tier 1,north,mass,34,branch,investment,5,savings,blue,15272.2,0,1,19,0,3743.0,3472.0,10.85,6,341.5,4,19,7,11,114,4098,81,0.783,0.588,15449.0,0,0,0,1,1,0,1,0,0,0,0,15449.0,2800.0,0.0,1,2,76365.0,3280.0,1,53.4,0,22,11,0.902,20,0,3.7,0,55.7,1,0.677,1,3,0,1,2,0,2,0,4.3,15,4,0,1,1,0,0,10,0,high,positive,3608,0.0,0.0,11208.0,33,0.8276,47.4
136294,0,46,male,single,high school,3,salaried,53148.0,middle,$40k - $60k,tier 1,south,affluent,39,branch,multi-product,2,savings,blue,8683.08,1,0,1,1,14208.0,17686.0,3.11,2,109.92,6,14,13,5,106,1319,26,0.612,0.368,8014.0,1418,1,0,1,1,1,0,1,0,0,1,9432.0,583.0,0.15,1,0,8664.0,337.0,0,33.2,0,19,14,0.842,7,2,3.9,0,47.8,1,0.629,1,1,0,2,2,5,3,0,1.5,25,2,0,5,0,0,0,164,0,not aware,neutral,4831,0.138,0.204,42812.0,33,0.0761,42.3
